Player,PlayerID,Year,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Derrick Rose,rosede01,2012,PG,23,CHI,39,1375,23.0,.532,.249,.344,2.1,8.4,5.3,40.3,1.4,1.4,12.9,30.5,,4.1,2.0,6.0,.211,,6.1,0.3,6.4,2.9
Ricky Rubio,rubiori01,2012,PG,21,MIN,41,1404,14.6,.476,.242,.404,1.6,11.9,6.7,37.4,3.3,0.4,22.2,18.7,,0.5,1.5,2.0,.070,,-0.4,1.4,1.0,1.1
Brandon Rush,rushbr01,2012,SF,26,GSW,65,1717,15.2,.628,.467,.175,2.2,14.4,8.3,7.9,1.1,2.6,11.9,15.4,,2.9,0.6,3.5,.099,,2.1,-0.4,1.7,1.6
Walker Russell,russewa02,2012,PG,29,DET,28,357,7.2,.401,.137,.232,2.3,6.6,4.4,26.0,2.7,0.2,24.0,17.8,,-0.6,0.3,-0.4,-0.049,,-4.6,-0.9,-5.5,-0.3
John Salmons,salmojo01,2012,SF,32,SAC,46,1250,9.0,.471,.325,.130,1.7,10.5,5.9,11.1,1.5,0.4,11.0,14.2,,0.3,0.1,0.4,.014,,-2.7,-0.7,-3.4,-0.5
Samardo Samuels,samuesa01,2012,C,23,CLE,54,825,11.1,.517,.000,.506,8.4,16.8,12.4,4.2,1.3,1.8,16.5,18.4,,0.2,0.5,0.7,.039,,-4.0,-1.3,-5.3,-0.7
Larry Sanders,sandela01,2012,PF,23,MIL,52,643,13.3,.463,.011,.207,10.3,17.3,13.7,7.8,2.5,8.9,17.6,16.7,,-0.3,1.2,1.0,.072,,-5.0,3.1,-1.9,0.0
Brian Scalabrine,scalabr01,2012,PF,33,CHI,28,122,13.5,.490,.233,.200,7.5,11.7,9.6,18.7,2.2,3.5,21.6,15.5,,0.0,0.2,0.3,.108,,-1.0,2.6,1.6,0.1
Luis Scola,scolalu01,2012,PF,31,HOU,66,2067,15.4,.526,.003,.223,6.8,17.3,12.0,12.0,0.9,0.9,13.6,24.8,,1.8,1.6,3.4,.080,,-1.0,-0.9,-1.9,0.0
Thabo Sefolosha,sefolth01,2012,SG,27,OKC,42,914,9.8,.584,.458,.277,2.8,12.5,8.0,7.4,2.1,1.4,18.7,10.6,,0.8,1.0,1.8,.095,,-1.3,1.7,0.4,0.6
Josh Selby,selbyjo01,2012,PG,20,MEM,28,237,3.3,.403,.208,.194,1.0,6.5,3.7,19.3,1.6,0.0,27.1,20.5,,-0.7,0.2,-0.5,-0.105,,-6.8,-2.0,-8.8,-0.4
Kevin Seraphin,serapke01,2012,C,22,WAS,57,1176,15.8,.549,.003,.183,9.8,17.1,13.4,4.8,0.8,5.0,13.8,18.2,,1.2,1.1,2.3,.094,,-1.4,-0.3,-1.7,0.1
Ramon Sessions,sessira01,2012,PG,25,TOT,64,1707,16.7,.535,.172,.439,2.2,12.0,7.1,35.5,1.4,0.1,17.3,21.6,,2.9,0.8,3.7,.104,,1.0,-1.4,-0.4,0.7
Iman Shumpert,shumpim01,2012,PG,21,NYK,59,1705,10.8,.484,.294,.204,2.8,9.9,6.3,15.6,3.1,0.4,16.0,18.2,,-0.1,2.5,2.4,.068,,-3.0,1.6,-1.4,0.2
Xavier Silas,silasxa01,2012,SG,24,PHI,2,39,0.1,.337,.400,.200,5.7,5.7,5.7,11.4,0.0,0.0,15.5,23.3,,-0.1,0.0,-0.1,-0.131,,-10.4,-4.2,-14.7,-0.1
Bobby Simmons,simmobo01,2012,SF,31,LAC,28,418,6.0,.430,.667,.078,4.8,10.9,7.8,3.8,1.9,0.6,9.7,11.4,,0.0,0.3,0.3,.029,,-3.3,-0.3,-3.6,-0.2
Chris Singleton,singlch01,2012,SF,22,WAS,66,1431,8.3,.462,.407,.141,3.4,15.1,9.2,5.0,2.5,1.6,10.3,11.5,,0.1,1.5,1.5,.052,,-3.5,1.2,-2.2,-0.1
James Singleton,singlja01,2012,PF,30,WAS,12,262,19.6,.600,.120,.200,10.7,24.3,17.4,9.5,1.8,2.3,10.9,15.6,,0.7,0.3,1.0,.186,,1.2,0.5,1.7,0.2
Brian Skinner,skinnbr01,2012,C,35,MEM,1,4,-14.6,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,,0.0,0.0,0.0,-0.248,,-12.5,-3.0,-15.5,0.0
Donald Sloan,sloando01,2012,PG,24,TOT,33,669,8.9,.433,.126,.152,3.0,8.6,5.7,26.5,1.0,0.3,18.8,17.6,,-0.4,0.1,-0.3,-0.024,,-3.3,-2.1,-5.3,-0.6
Craig Smith,smithcr01,2012,PF,28,POR,47,464,13.6,.556,.009,.453,8.1,19.8,13.8,6.6,1.8,0.8,14.6,16.2,,0.6,0.4,1.0,.105,,-1.8,0.3,-1.5,0.1
Greg Smith,smithgr02,2012,C,21,HOU,8,69,12.3,.636,.000,.000,8.3,25.5,16.8,2.2,1.5,5.4,8.3,7.9,,0.1,0.1,0.2,.165,,-4.2,3.4,-0.8,0.0
Ish Smith,smithis01,2012,PG,23,TOT,26,234,14.1,.422,.111,.123,3.4,13.9,8.6,29.2,3.4,0.7,13.2,19.6,,0.0,0.3,0.3,.062,,-1.9,2.0,0.1,0.1
J.R. Smith,smithjr01,2012,SG,26,NYK,35,967,15.2,.508,.477,.136,3.4,12.9,8.1,15.2,2.9,0.5,9.7,22.0,,1.0,1.5,2.5,.122,,0.8,1.3,2.1,1.0
Jason Smith,smithja02,2012,PF,25,NOH,40,947,16.6,.537,.026,.135,9.2,15.3,12.3,6.8,1.2,3.6,9.8,20.4,,1.2,1.0,2.2,.110,,-0.2,-0.2,-0.4,0.4
Jerry Smith,smithje01,2012,PG,24,NJN,5,46,7.8,.250,.429,.000,4.9,13.0,8.8,13.4,5.8,0.0,0.0,13.9,,-0.1,0.1,0.0,-0.007,,-6.6,4.6,-2.0,0.0
Josh Smith,smithjo03,2012,PF,26,ATL,66,2329,21.1,.499,.099,.292,6.9,24.8,15.9,20.6,2.1,3.8,11.7,28.4,,1.9,4.9,6.8,.139,,1.7,2.1,3.8,3.3
Nolan Smith,smithno01,2012,PG,23,POR,44,541,7.8,.434,.250,.156,3.6,8.6,6.0,18.2,1.8,0.4,17.9,19.8,,-0.6,0.3,-0.3,-0.029,,-4.2,-1.3,-5.5,-0.5
Marreese Speights,speigma01,2012,PF,24,MEM,60,1345,14.1,.491,.006,.223,11.3,21.4,16.2,6.0,0.8,1.8,12.1,20.5,,0.9,1.7,2.7,.096,,-1.8,-1.2,-3.0,-0.4
Tiago Splitter,splitti01,2012,C,27,SAS,59,1121,20.5,.649,.000,.528,9.7,21.4,15.7,9.2,1.0,3.0,17.1,20.7,,3.0,1.6,4.6,.197,,0.9,1.1,2.0,1.1
Jerry Stackhouse,stackje01,2012,SF,37,ATL,30,273,11.5,.490,.380,.230,2.6,7.2,4.9,8.3,1.9,0.8,10.6,21.2,,0.0,0.3,0.3,.060,,-1.2,0.0,-1.3,0.0
Lance Stephenson,stephla01,2012,SG,21,IND,42,442,7.0,.400,.240,.136,3.1,10.4,6.7,16.5,2.5,0.9,21.4,17.3,,-0.8,0.5,-0.3,-0.031,,-4.3,0.6,-3.7,-0.2
DeShawn Stevenson,stevede01,2012,SF,30,NJN,51,960,4.3,.413,.843,.093,0.8,11.7,6.1,6.5,1.1,0.3,9.6,9.4,,-0.3,0.1,-0.3,-0.014,,-3.9,-0.6,-4.4,-0.6
Greg Stiemsma,stiemgr01,2012,C,26,BOS,55,766,13.6,.579,.000,.339,7.7,19.0,13.6,5.6,2.6,8.5,19.2,10.8,,0.6,2.2,2.7,.170,,-4.0,5.5,1.4,0.7
Julyan Stone,stoneju01,2012,SG,23,DEN,22,179,13.0,.502,.355,.355,3.4,12.6,8.1,28.3,2.3,2.6,23.5,11.7,,0.2,0.2,0.4,.101,,0.0,2.7,2.7,0.2
Amar'e Stoudemire,stoudam01,2012,PF,29,NYK,47,1543,17.7,.541,.032,.372,7.9,19.8,13.7,6.3,1.3,2.3,12.8,25.4,,1.8,2.3,4.1,.128,,0.1,-0.4,-0.3,0.7
Rodney Stuckey,stuckro01,2012,SG,25,DET,55,1644,17.6,.550,.174,.536,2.7,7.8,5.2,22.7,1.4,0.5,12.6,23.7,,3.8,0.7,4.5,.131,,1.7,-1.0,0.6,1.1
DaJuan Summers,summeda01,2012,SF,24,NOH,15,209,9.0,.493,.246,.138,4.6,8.4,6.6,8.1,1.8,0.0,10.4,17.4,,0.1,0.1,0.2,.049,,-3.1,-0.2,-3.2,-0.1
Jeff Teague,teaguje01,2012,PG,23,ATL,66,2183,15.8,.551,.222,.275,1.1,7.4,4.3,24.3,2.6,1.3,15.1,19.1,,3.0,3.0,6.0,.131,,0.0,1.3,1.3,1.8
Sebastian Telfair,telfase01,2012,PG,26,PHO,60,895,13.2,.495,.307,.196,2.5,8.9,5.7,24.5,2.4,1.0,15.5,22.3,,0.4,0.7,1.1,.058,,-1.7,0.4,-1.3,0.1
Jason Terry,terryja01,2012,SG,34,DAL,63,2000,15.7,.540,.440,.134,0.9,7.4,4.2,19.9,1.9,0.4,12.6,23.3,,2.0,1.8,3.8,.092,,1.7,-0.3,1.4,1.7
Hasheem Thabeet,thabeha01,2012,C,24,TOT,20,139,12.4,.587,.000,.952,13.1,22.2,17.6,0.0,0.4,5.5,21.2,12.4,,0.1,0.2,0.3,.102,,-3.4,-0.4,-3.9,-0.1
Isaiah Thomas,thomais02,2012,PG,22,SAC,65,1656,17.6,.574,.384,.324,3.0,8.4,5.6,25.6,1.6,0.4,13.9,19.8,,4.2,0.0,4.3,.124,,2.4,-1.6,0.8,1.2
Kurt Thomas,thomaku01,2012,C,39,POR,53,803,9.5,.483,.000,.127,5.5,22.1,13.7,8.7,1.6,3.0,15.8,11.2,,0.2,0.9,1.1,.067,,-4.0,2.1,-1.9,0.0
Lance Thomas,thomala01,2012,PF,23,NOH,42,630,10.1,.541,.008,.492,9.4,14.3,11.9,3.0,0.9,0.9,13.5,13.3,,0.7,0.4,1.2,.088,,-3.3,-1.0,-4.3,-0.4
Malcolm Thomas,thomama01,2012,PF,23,SAS,3,15,7.1,.129,.000,.667,7.8,15.0,11.5,8.1,3.4,4.8,0.0,11.8,,0.0,0.0,0.0,-0.028,,-2.5,0.4,-2.0,0.0
Tyrus Thomas,thomaty01,2012,PF,25,CHA,54,1013,9.0,.418,.009,.254,5.4,17.7,11.3,6.0,1.9,4.4,12.7,19.0,,-1.5,0.8,-0.6,-0.029,,-5.9,-0.1,-6.0,-1.0
Trey Thompkins,thomptr02,2012,C,21,LAC,24,119,12.0,.445,.213,.115,4.0,20.2,12.0,4.5,1.4,2.1,8.6,27.2,,-0.1,0.1,0.0,.004,,-3.2,-2.5,-5.7,-0.1
Jason Thompson,thompja02,2012,PF,25,SAC,64,1657,16.4,.558,.005,.409,10.5,19.3,14.7,7.5,1.3,1.9,11.5,15.5,,3.1,0.8,3.9,.114,,0.2,-1.1,-0.9,0.5
Klay Thompson,thompkl01,2012,SG,21,GSW,66,1608,14.9,.545,.373,.127,1.7,9.6,5.7,14.2,1.6,1.0,12.0,24.7,,1.4,0.3,1.7,.050,,0.3,-1.7,-1.4,0.2
Mychel Thompson,thompmy02,2012,SG,23,CLE,5,95,2.2,.375,.458,.000,0.0,6.2,3.0,11.6,1.1,0.8,17.2,13.7,,-0.2,0.0,-0.2,-0.079,,-5.9,-1.1,-7.1,-0.1
Tristan Thompson,thomptr01,2012,PF,20,CLE,60,1424,13.3,.469,.005,.434,14.4,16.8,15.5,3.3,1.0,3.3,13.3,19.2,,0.3,0.9,1.1,.038,,-2.4,-2.3,-4.7,-1.0
Marcus Thornton,thornma01,2012,SG,24,SAC,51,1780,17.4,.544,.386,.203,4.9,6.7,5.8,9.4,2.0,0.5,8.8,23.4,,3.7,0.1,3.8,.103,,2.4,-1.4,1.1,1.4
Jamaal Tinsley,tinslja01,2012,PG,33,UTA,37,507,10.9,.461,.262,.121,1.3,8.9,5.1,36.3,1.8,1.3,25.9,17.8,,-0.2,0.3,0.1,.006,,-1.7,-1.5,-3.2,-0.2
Anthony Tolliver,tollian01,2012,SF,26,MIN,51,882,8.3,.504,.555,.302,6.2,13.0,9.6,3.8,1.0,1.5,14.5,12.2,,0.3,0.6,0.9,.049,,-2.8,0.1,-2.6,-0.2
Ronny Turiaf,turiaro01,2012,C,29,TOT,17,279,12.3,.597,.030,.667,8.9,20.6,14.8,5.1,2.6,4.9,24.7,9.4,,0.2,0.6,0.8,.137,,-2.8,2.6,-0.2,0.1
Hedo Turkoglu,turkohe01,2012,SF,32,ORL,53,1653,11.7,.528,.512,.188,1.7,12.4,7.0,24.1,1.5,0.8,20.6,19.5,,0.6,1.5,2.1,.060,,-1.0,0.1,-0.9,0.5
Evan Turner,turneev01,2012,SF,23,PHI,65,1713,12.6,.478,.083,.183,1.7,22.8,12.2,16.9,1.2,0.9,14.1,20.3,,-0.6,3.0,2.4,.068,,-2.2,1.0,-1.3,0.3
Jeremy Tyler,tylerje01,2012,C,20,GSW,42,568,10.4,.442,.005,.249,10.8,17.1,14.0,4.5,1.5,2.7,13.4,21.8,,-0.5,0.4,-0.2,-0.014,,-5.5,-2.3,-7.8,-0.8
Edwin Ubiles,ubileed01,2012,SF,25,WAS,4,52,7.3,.362,.278,.167,4.3,17.5,10.9,2.9,1.0,1.5,4.9,17.5,,-0.1,0.0,0.0,-0.026,,-2.4,-1.5,-3.9,0.0
Ekpe Udoh,udohek01,2012,C,24,TOT,61,1290,12.5,.493,.007,.386,8.6,13.5,11.0,6.4,1.6,6.0,13.3,14.0,,0.9,1.2,2.1,.077,,-2.9,1.3,-1.5,0.2
Beno Udrih,udrihbe01,2012,SG,29,MIL,59,1080,13.1,.488,.178,.166,2.6,8.0,5.2,32.2,1.8,0.1,17.8,17.7,,0.8,0.6,1.4,.061,,-0.9,-1.2,-2.1,0.0
Ben Uzoh,uzohbe01,2012,PG,23,TOT,18,370,10.9,.377,.010,.192,6.0,15.1,10.6,26.8,2.5,0.7,15.0,16.1,,-0.2,0.4,0.2,.032,,-3.0,1.9,-1.1,0.1
Anderson Varejao,varejan01,2012,C,29,CLE,25,785,18.9,.542,.018,.288,15.2,26.8,20.8,9.7,2.3,1.6,15.2,16.9,,1.2,0.9,2.1,.131,,1.3,-0.2,1.1,0.6
Greivis Vasquez,vasqugr01,2012,PG,25,NOH,66,1706,14.2,.513,.258,.224,1.6,10.3,6.0,35.7,1.9,0.4,20.5,20.0,,1.0,1.3,2.3,.064,,-0.1,-0.9,-1.0,0.4
Jan Vesely,veselja01,2012,PF,21,WAS,57,1078,11.5,.544,.005,.284,10.5,15.6,13.0,6.7,1.9,2.3,19.7,12.7,,0.7,1.0,1.7,.076,,-3.0,0.4,-2.6,-0.2
Charlie Villanueva,villach01,2012,PF,27,DET,13,180,16.2,.484,.495,.077,5.8,26.8,15.9,6.4,2.1,2.2,6.9,26.0,,0.1,0.3,0.4,.096,,-0.1,-0.5,-0.7,0.1
Nikola Vucevic,vucevni01,2012,C,21,PHI,51,812,14.3,.462,.027,.117,12.0,21.7,16.8,6.2,1.3,3.1,9.7,19.6,,0.2,1.6,1.8,.109,,-2.5,0.3,-2.2,0.0
Dwyane Wade,wadedw01,2012,SG,30,MIA,49,1625,26.3,.559,.067,.355,5.6,11.6,8.7,27.3,2.7,3.1,11.8,31.3,,4.8,2.9,7.7,.227,,6.0,1.9,7.9,4.0
Von Wafer,wafervo01,2012,SG,26,ORL,33,469,11.4,.537,.248,.344,1.5,9.7,5.5,11.0,1.1,0.5,16.2,21.6,,0.1,0.3,0.4,.042,,-1.8,-0.7,-2.6,-0.1
Henry Walker,walkebi01,2012,SG,24,NYK,32,620,8.2,.526,.661,.117,1.7,13.4,7.5,9.4,1.6,0.9,16.3,15.5,,0.1,0.8,0.9,.067,,-2.9,0.8,-2.1,0.0
Kemba Walker,walkeke02,2012,PG,21,CHA,66,1792,14.9,.464,.295,.278,1.9,13.5,7.5,30.2,1.8,0.8,12.1,25.2,,-0.2,0.5,0.3,.009,,0.7,-1.4,-0.8,0.6
John Wall,walljo01,2012,PG,21,WAS,66,2386,17.7,.502,.047,.450,2.3,12.0,7.1,36.9,2.1,1.8,19.2,24.9,,1.7,1.9,3.5,.071,,1.3,-0.6,0.7,1.6
Ben Wallace,wallabe01,2012,C,37,DET,62,980,10.7,.398,.047,.547,9.6,23.7,16.4,6.4,2.6,4.1,24.2,6.6,,-0.1,1.6,1.4,.070,,-1.8,2.4,0.6,0.7
Gerald Wallace,wallage01,2012,SF,29,TOT,58,2076,15.9,.547,.237,.356,4.8,17.2,10.8,13.2,2.2,1.3,13.2,18.6,,3.0,1.8,4.8,.112,,0.4,0.7,1.0,1.6
Luke Walton,waltolu01,2012,PF-SF,31,TOT,30,364,3.4,.423,.308,.000,4.0,11.4,7.6,14.8,0.7,0.2,29.3,11.4,,-0.4,0.1,-0.4,-0.050,,-5.7,-1.4,-7.1,-0.5
Hakim Warrick,warriha01,2012,PF,29,PHO,35,503,13.1,.503,.056,.550,7.0,13.5,10.3,9.3,0.8,0.4,13.9,23.4,,0.3,0.2,0.5,.050,,-1.1,-1.6,-2.7,-0.1
Darryl Watkins,watkida01,2012,C,27,NOH,5,98,10.8,.525,.000,1.286,9.9,22.7,16.4,4.7,2.8,3.4,26.7,14.4,,-0.1,0.2,0.1,.056,,-5.0,1.1,-4.0,0.0
C.J. Watson,watsocj01,2012,PG,27,CHI,49,1159,13.3,.491,.396,.238,2.1,7.9,5.1,27.2,2.1,0.5,16.7,22.8,,0.8,1.8,2.6,.109,,-0.5,0.2,-0.3,0.5
Earl Watson,watsoea01,2012,PG,32,UTA,50,1033,9.5,.413,.325,.288,3.3,10.2,6.7,28.9,2.7,1.7,32.0,11.5,,-0.6,0.9,0.4,.018,,-2.6,1.2,-1.4,0.2
Martell Webster,webstma02,2012,SF,25,MIN,47,1140,10.0,.533,.401,.265,4.1,12.3,8.2,5.5,1.4,1.1,13.2,13.6,,0.8,0.7,1.5,.064,,-1.9,0.2,-1.6,0.1
David West,westda01,2012,PF,31,IND,66,1925,17.8,.531,.013,.246,6.9,18.3,12.6,13.1,1.4,1.9,10.5,20.9,,3.4,2.5,5.9,.147,,1.4,0.4,1.8,1.8
Delonte West,westde01,2012,PG,28,DAL,44,1060,15.3,.539,.211,.194,1.4,9.3,5.4,22.2,2.9,0.8,16.3,20.4,,0.8,1.4,2.2,.098,,-0.6,1.6,1.0,0.8
Russell Westbrook,westbru01,2012,PG,23,OKC,66,2331,22.9,.538,.155,.326,5.0,9.4,7.4,29.8,2.5,0.7,14.2,32.7,,5.5,2.4,7.9,.163,,3.7,-0.7,3.0,3.0
D.J. White,whitedj01,2012,PF,25,CHA,58,1098,12.4,.516,.003,.173,5.0,17.2,10.9,8.1,0.8,1.6,10.2,17.8,,0.5,0.3,0.8,.034,,-2.3,-1.5,-3.8,-0.5
Hassan Whiteside,whiteha01,2012,C,22,SAC,18,109,16.2,.449,.000,.444,15.4,24.3,19.6,0.0,1.4,10.0,13.4,14.8,,0.0,0.2,0.2,.073,,-2.0,0.4,-1.6,0.0
Chris Wilcox,wilcoch01,2012,C,29,BOS,28,481,12.4,.612,.000,.364,9.8,19.7,14.9,4.1,1.2,1.4,19.5,15.4,,0.4,0.9,1.3,.132,,-2.7,0.6,-2.1,0.0
Damien Wilkins,wilkida02,2012,SF,32,DET,60,922,6.9,.445,.119,.280,2.8,10.4,6.5,7.5,1.7,1.1,12.2,12.4,,-0.2,0.6,0.4,.019,,-4.2,0.2,-4.0,-0.5
Deron Williams,willide01,2012,PG,27,NJN,55,1999,20.3,.527,.356,.317,1.3,9.6,5.3,46.6,1.8,0.8,16.7,30.1,,3.7,0.4,4.1,.099,,4.2,-1.9,2.3,2.2
Derrick Williams,willide02,2012,PF,20,MIN,66,1418,12.9,.499,.277,.392,6.0,18.4,12.2,4.5,1.1,1.6,11.7,20.7,,0.6,1.2,1.8,.059,,-1.4,-0.7,-2.1,0.0
Elliot Williams,williel01,2012,SG,22,POR,24,149,18.8,.537,.365,.243,5.4,9.6,7.4,8.0,2.1,1.6,5.8,26.7,,0.2,0.1,0.3,.105,,0.7,-0.8,-0.1,0.1
Jordan Williams,willijo03,2012,C,21,NJN,43,635,14.5,.544,.000,.434,11.7,16.9,14.3,2.9,1.8,1.8,11.3,14.7,,1.0,0.4,1.3,.101,,-0.9,-1.2,-2.1,0.0
Lou Williams,willilo02,2012,PG,25,PHI,64,1682,20.2,.525,.293,.373,2.0,8.3,5.1,22.4,1.7,0.8,7.2,27.4,,3.9,2.2,6.1,.174,,3.7,0.2,4.0,2.5
Marvin Williams,willima02,2012,SF,25,ATL,57,1500,15.8,.542,.317,.311,6.0,16.9,11.5,7.7,1.7,0.9,6.8,18.0,,2.7,2.1,4.9,.156,,1.1,0.2,1.3,1.2
Mo Williams,willima01,2012,SG,29,LAC,52,1472,15.0,.530,.391,.131,1.8,6.2,4.0,18.5,1.9,0.4,11.7,22.9,,2.2,0.7,2.8,.093,,1.4,-1.2,0.2,0.8
Reggie Williams,willire02,2012,SF,25,CHA,33,747,12.4,.503,.420,.157,4.0,10.5,7.1,14.7,1.4,0.3,10.8,18.9,,0.3,0.0,0.3,.022,,-0.4,-2.0,-2.4,-0.1
Sean Williams,willise01,2012,C,25,TOT,11,107,18.7,.722,.000,.591,14.1,12.6,13.4,7.4,2.0,5.9,26.5,16.5,,0.2,0.2,0.4,.199,,-2.1,2.4,0.4,0.1
Shawne Williams,willish03,2012,SF,25,NJN,25,514,4.9,.372,.592,.075,4.4,11.2,7.7,4.9,1.0,1.6,7.9,14.7,,-0.5,0.1,-0.4,-0.041,,-4.2,-2.2,-6.4,-0.6
Shelden Williams,willish02,2012,C,28,NJN,58,1276,11.9,.543,.000,.517,12.5,19.6,15.9,4.3,2.0,2.3,21.1,11.2,,1.1,1.0,2.1,.078,,-2.7,-0.6,-3.3,-0.4
Terrence Williams,willite01,2012,SG,24,TOT,30,550,13.1,.488,.232,.232,2.5,18.7,10.3,19.2,1.9,0.9,16.5,20.9,,-0.1,0.4,0.3,.029,,-0.9,-0.6,-1.4,0.1
Metta World Peace,artesro01,2012,SF,32,LAL,64,1720,11.0,.478,.406,.247,4.8,9.1,7.1,12.5,2.1,1.1,11.8,15.6,,0.9,1.7,2.6,.073,,-1.6,1.0,-0.7,0.6
Brandan Wright,wrighbr03,2012,C,24,DAL,49,791,21.6,.632,.004,.352,8.9,15.8,12.4,2.9,1.5,6.4,7.2,17.0,,2.2,1.3,3.5,.215,,1.9,1.8,3.7,1.1
Chris Wright,wrighch01,2012,SF,23,GSW,24,186,18.6,.597,.000,.689,11.6,15.8,13.7,3.3,2.0,5.4,12.0,16.5,,0.5,0.2,0.6,.163,,0.0,0.1,0.0,0.1
Dorell Wright,wrighdo01,2012,SF,26,GSW,61,1650,15.0,.553,.555,.186,4.1,14.9,9.6,8.8,1.8,1.2,8.2,17.3,,2.6,0.8,3.4,.099,,1.6,-0.7,0.9,1.2
Nick Young,youngni01,2012,SG,26,TOT,62,1729,12.9,.512,.360,.216,2.0,6.8,4.4,5.7,1.3,0.8,8.8,24.5,,1.4,0.6,1.9,.053,,-0.3,-2.1,-2.4,-0.2
Sam Young,youngsa01,2012,SF,26,TOT,35,375,9.7,.412,.134,.205,6.0,13.1,9.5,6.2,2.4,1.2,10.4,18.9,,-0.3,0.6,0.2,.030,,-2.9,0.6,-2.3,0.0
Thaddeus Young,youngth01,2012,PF,23,PHI,63,1755,18.9,.538,.006,.210,8.6,12.0,10.3,7.3,2.0,1.8,6.8,21.5,,3.4,2.9,6.3,.171,,1.4,0.6,2.0,1.8
Quincy Acy,acyqu01,2013,PF,22,TOR,29,342,15.9,.632,.027,.507,10.3,16.6,13.4,5.2,2.0,3.5,15.6,14.7,,0.7,0.4,1.1,.157,,-1.0,1.0,0.1,0.2
Jeff Adrien,adrieje01,2013,PF,26,CHA,52,713,13.4,.493,.012,.595,10.6,21.2,15.7,8.3,1.3,3.1,13.1,15.6,,0.5,0.4,1.0,.064,,-2.1,-0.9,-3.0,-0.2
Arron Afflalo,afflaar01,2013,SF,27,ORL,64,2307,13.0,.527,.265,.246,1.4,10.3,5.8,14.6,0.9,0.4,12.1,22.5,,1.5,0.5,2.0,.042,,-1.1,-1.8,-2.9,-0.5
Josh Akognon,akognjo01,2013,PG,26,DAL,3,9,15.3,.625,.500,.000,0.0,12.1,6.2,19.4,0.0,0.0,0.0,20.3,,0.0,0.0,0.0,.196,,-3.1,0.1,-3.0,0.0
Cole Aldrich,aldrico01,2013,C,24,TOT,45,388,11.1,.563,.000,.250,8.7,26.7,17.7,3.4,0.7,4.6,20.6,12.7,,0.1,0.4,0.6,.070,,-3.5,0.6,-2.9,-0.1
LaMarcus Aldridge,aldrila01,2013,PF,27,POR,74,2790,20.4,.530,.011,.264,7.2,20.9,14.0,13.0,1.2,2.5,8.9,26.5,,4.8,2.3,7.2,.124,,1.7,-0.4,1.3,2.3
Lavoy Allen,allenla01,2013,C,23,PHI,79,1669,11.5,.474,.002,.132,10.5,16.5,13.4,6.7,0.8,2.6,10.3,14.8,,0.9,1.6,2.5,.072,,-3.0,-0.3,-3.3,-0.6
Ray Allen,allenra02,2013,SG,37,MIA,79,2035,14.7,.599,.510,.243,2.6,10.1,6.6,10.2,1.7,0.6,12.5,19.3,,3.4,1.9,5.4,.126,,1.1,-0.8,0.3,1.2
Tony Allen,allento01,2013,SG,31,MEM,79,2109,13.2,.489,.038,.293,6.6,13.8,10.2,7.6,3.1,1.7,11.5,17.8,,1.0,4.1,5.1,.115,,-2.0,2.4,0.4,1.2
Al-Farouq Aminu,aminual01,2013,SF,22,NOH,76,2066,13.7,.519,.040,.289,7.9,26.2,16.9,7.8,2.4,2.1,17.8,14.6,,0.7,2.4,3.1,.073,,-1.3,1.2,-0.1,1.0
Lou Amundson,amundlo01,2013,PF,30,TOT,39,372,9.3,.392,.000,.444,14.7,18.7,16.7,4.5,2.3,2.6,16.4,14.2,,-0.3,0.4,0.1,.019,,-4.2,0.0,-4.2,-0.2
Chris Andersen,anderch01,2013,C,34,MIA,42,624,17.4,.631,.024,.756,11.9,21.5,17.0,4.0,1.4,5.8,12.8,14.4,,1.6,1.1,2.7,.207,,-1.0,0.8,-0.2,0.3
Alan Anderson,anderal01,2013,SF,30,TOR,65,1495,12.6,.509,.463,.239,2.7,9.2,5.9,11.7,1.7,0.4,10.5,23.6,,0.8,0.8,1.6,.052,,-0.5,-1.3,-1.8,0.1
James Anderson,anderja01,2013,SG-SF,23,TOT,39,401,13.9,.539,.476,.222,5.2,15.0,10.2,15.8,1.9,0.9,15.3,18.0,,0.4,0.4,0.9,.106,,0.5,0.5,1.0,0.3
Ryan Anderson,anderry01,2013,PF,24,NOH,81,2503,18.1,.548,.500,.161,8.9,15.9,12.4,6.9,0.9,1.0,7.5,24.0,,5.7,0.8,6.5,.125,,4.1,-2.1,2.0,2.5
Carmelo Anthony,anthoca01,2013,PF,28,NYK,67,2482,24.8,.560,.278,.344,6.1,15.9,10.8,14.1,1.1,1.1,9.3,35.6,,7.5,2.0,9.5,.184,,6.0,-1.7,4.3,3.9
Joel Anthony,anthojo01,2013,C,30,MIA,62,566,10.4,.542,.000,.412,10.4,14.4,12.5,3.1,1.2,6.1,21.5,8.6,,0.4,0.8,1.2,.100,,-2.3,0.9,-1.3,0.1
Trevor Ariza,arizatr01,2013,SF,27,WAS,56,1471,14.0,.538,.463,.211,3.3,16.9,10.0,12.7,2.5,1.1,14.6,17.9,,0.7,2.4,3.1,.102,,0.1,2.0,2.1,1.6
